거래번호,거래일시,사원번호,사용처,결제수단,거래타입,총결제금액,식권결제금액,쿠폰명
202304263505904633,2023.04.26 12:11:07,6336bd8e6e1bcca19a522d43,오한수 우육면가( 판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505904782,2023.04.26 12:11:12,7752c92d45c5ed3700aafb82,바스버거(판교테크노밸리점),포인트복합결제,승인,12300,12000,넥슨코리아 식권 (월~금)
202304263505904764,2023.04.26 12:11:12,85467d1dab151e25420132e9,(주)엔바이콘 하이포크,쿠폰,승인,10400,10400,넥슨코리아 식권 (월~금)
202304263505904869,2023.04.26 12:11:15,72d2e338c882c6562fae661d,오한수 우육면가( 판교점),쿠폰,승인,9600,9600,넥슨코리아 식권 (월~금)
202304263505905059,2023.04.26 12:11:22,69dcea006f200072c6b03a97,부대집,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505905402,2023.04.26 12:11:32,14ee0047d8f6a9a391c9052e,스노우폭스(판교테크노밸리점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685354278,2023.04.26 12:11:34,c12295f7646cbe072233524c,스시가오_KIOSK,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505905571,2023.04.26 12:11:38,9207909bc2557f0bc35d79a0,삼산회관(판교유스페이스점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505905583,2023.04.26 12:11:39,dc1db21314e9ebab9d9bcd38,맥도날드(판교테크노밸리점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505905716,2023.04.26 12:11:43,253b46842e4334ab4465b1fa,킨파,쿠폰,승인,10050,10050,넥슨코리아 식권 (월~금)
202304263505905772,2023.04.26 12:11:45,5bdcdc8ee403a1e32f547325,삼산회관(판교유스페이스점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505905935,2023.04.26 12:11:51,b7e39a7cfde97f6703de0cbf,삼산회관(판교유스페이스점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505906068,2023.04.26 12:11:55,77d4f544012bbddb49c59e6d,킨파,쿠폰,승인,10050,10050,넥슨코리아 식권 (월~금)
202304263505906128,2023.04.26 12:11:57,3eee1c02882a4357f69c5b1a,삼산회관(판교유스페이스점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685354430,2023.04.26 12:11:59,e42d8dc10fe0452d5ffe6007,스시가오_KIOSK,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505906446,2023.04.26 12:12:08,ba1019fe31b8fbd5129f2f1f,스노우폭스(판교테크노밸리점),쿠폰,승인,10900,10900,넥슨코리아 식권 (월~금)
202304263505906664,2023.04.26 12:12:15,1d29712dcdf6bf9618781685,삼산회관(판교유스페이스점),포인트복합결제,승인,16000,12000,넥슨코리아 식권 (월~금)
202304263505906762,2023.04.26 12:12:18,13d27d8e125d686f22e526d0,소호정,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505906996,2023.04.26 12:12:26,4ddea63f46805d750a994d48,맥도날드(판교테크노밸리점),쿠폰,승인,11400,11400,넥슨코리아 식권 (월~금)
2023042685354589,2023.04.26 12:12:29,7fa27e9c8946530edea5723c,버거킹(판교유스페이스),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505907101,2023.04.26 12:12:30,a11b226003420f260f58a475,소호정,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685354604,2023.04.26 12:12:32,c2bfe9f702a5473077bdc9d9,스시가오_KIOSK,쿠폰,승인,11000,11000,넥슨코리아 식권 (월~금)
202304263505907725,2023.04.26 12:12:52,a812c941d68c1f83f5d79b3f,삼산회관(판교유스페이스점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505907923,2023.04.26 12:12:58,2eed8c8a7139170774c126fd,삼산회관(판교유스페이스점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505908000,2023.04.26 12:13:00,8c1274b9d11bb3eb50957372,맥도날드(판교테크노밸리점),쿠폰,승인,11100,11100,넥슨코리아 식권 (월~금)
202304263505908035,2023.04.26 12:13:01,b281e79056984cd5b9c9af98,스노우폭스(판교테크노밸리점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505908137,2023.04.26 12:13:04,e5fbc2b2f64c4d8920bc36a2,삼산회관(판교유스페이스점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505908319,2023.04.26 12:13:10,e1d953a9f78a8f0c59db69e5,삼산회관(판교유스페이스점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505908627,2023.04.26 12:13:20,40f66963d44aaeb7debc411d,삼산회관(판교유스페이스점),쿠폰,승인,3000,3000,넥슨코리아 식권 (월~금)
2023042685354940,2023.04.26 12:13:22,28e2b399ffc5a201891157c3,스시가오_KIOSK,쿠폰,승인,11000,11000,넥슨코리아 식권 (월~금)
202304263505909588,2023.04.26 12:13:56,ee23e8117f21e85a8b305b02,(주)엔바이콘 판교순대,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505909855,2023.04.26 12:14:05,1ff5240e1a8b5deedc9cefaf,더 집밥,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505910008,2023.04.26 12:14:10,3d50bd42262f27e31114097c,(주)엔바이콘 판교순대,쿠폰,승인,11400,11400,넥슨코리아 식권 (월~금)
202304263505910005,2023.04.26 12:14:10,59cbcdf56c359c074a7a8daf,(주)엔바이콘 아시안퀴진,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505910179,2023.04.26 12:14:17,83e9ef4c80bdb2e47353823a,(주)엔바이콘 아시안퀴진,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685355293,2023.04.26 12:14:21,88a5dacf85999c58e9e6fc3a,서호돈가스(판교H스퀘어점),포인트복합결제,승인,37000,12000,넥슨코리아 식권 (월~금)
202304263505910387,2023.04.26 12:14:24,21262fc757dbadf80af7f96d,(주)엔바이콘 아시안퀴진,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505910555,2023.04.26 12:14:31,d12c9d5ee53ef458e7e50b00,더 집밥,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505910792,2023.04.26 12:14:38,7f69aa348169b1f30f8fbb83,(주)엔바이콘 아시안퀴진,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685355398,2023.04.26 12:14:40,64109930212b7e211caebd6f,버거킹(판교유스페이스),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685355410,2023.04.26 12:14:42,a6163aea05f54e9e39766329,버거킹(판교유스페이스),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505910916,2023.04.26 12:14:43,51375cfb0479e60c6e5ebb06,더 집밥,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685355535,2023.04.26 12:15:03,3f805fea49aba980cd440cd7,써브웨이(판교테크노밸리점),쿠폰,승인,7600,7600,넥슨코리아 식권 (월~금)
202304263505911748,2023.04.26 12:15:14,7b2c41f94900bade949a78e8,바스버거(판교테크노밸리점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505911867,2023.04.26 12:15:19,1a3a4db57f790efda9ad07cb,바스버거(판교테크노밸리점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505911913,2023.04.26 12:15:20,fdc07d52482f9c538df78028,맥도날드(판교테크노밸리점),쿠폰,승인,11400,11400,넥슨코리아 식권 (월~금)
2023042685355622,2023.04.26 12:15:20,7261d5b15e358d5ecd046fc6,버거킹(판교유스페이스),쿠폰,승인,10300,10300,넥슨코리아 식권 (월~금)
2023042685355672,2023.04.26 12:15:29,c4da1b87d40649f5bb81f234,포크포크(판교유스페이스2점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505912257,2023.04.26 12:15:34,382839ad3d2d0801530df12d,바스버거(판교테크노밸리점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505912422,2023.04.26 12:15:40,504ac6bd19ed71b8387ad832,바스버거(판교테크노밸리점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505912644,2023.04.26 12:15:49,4ba0878d62389a4ae8fe18f5,맥도날드(판교테크노밸리점),쿠폰,승인,10700,10700,넥슨코리아 식권 (월~금)
202304263505912718,2023.04.26 12:15:51,8bfd7372a07a3ca3a856e455,바스버거(판교테크노밸리점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685355809,2023.04.26 12:15:57,d554fbd85b75f7b3fdea9bd3,버거킹(판교유스페이스),쿠폰,승인,11900,11900,넥슨코리아 식권 (월~금)
202304263505912912,2023.04.26 12:16:00,31fbdb640fc9cea69501861a,소바니우동,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685355858,2023.04.26 12:16:06,71e2d245823add98f4b33429,써브웨이(판교테크노밸리점),카드복합결제,승인,9900,9900,넥슨코리아 식권 (월~금)
202304263505913064,2023.04.26 12:16:06,25c044314348b015f15455b1,(주)엔바이콘 판교순대,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685355918,2023.04.26 12:16:17,14f9240bc89bf6b9abf16293,버거킹(판교유스페이스),쿠폰,승인,10900,10900,넥슨코리아 식권 (월~금)
202304263505913543,2023.04.26 12:16:25,2bbcd87edc4c0338f78767d1,더 집밥,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505913610,2023.04.26 12:16:27,073999f0b25a510ce9e259b5,소바니우동,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685355984,2023.04.26 12:16:27,876da8980d5a2ecd40dddafe,버거킹(판교유스페이스),쿠폰,승인,11800,11800,넥슨코리아 식권 (월~금)
202304263505913819,2023.04.26 12:16:35,1f6f93357a236e2eec99f4e7,더 집밥,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505913810,2023.04.26 12:16:35,ebaf901a2cb016139b7a436a,소바니우동,포인트복합결제,승인,12500,12000,넥슨코리아 식권 (월~금)
202304263505913952,2023.04.26 12:16:40,423042e21db5541308f20985,소바니우동,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685356052,2023.04.26 12:16:40,0d54005faef3c124deb35463,버거킹(판교유스페이스),쿠폰,승인,11600,11600,넥슨코리아 식권 (월~금)
202304263505914013,2023.04.26 12:16:43,5078992b9eab809e6855d82b,더 집밥,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685356085,2023.04.26 12:16:45,bfc5c2ad4c6bbfcf3921889c,탄멘센야,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505914089,2023.04.26 12:16:46,5209d23a2cd37f696cf44698,소바니우동,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505914324,2023.04.26 12:16:54,90a8fda6ffdd8fbcdbc032ac,더 집밥,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505914339,2023.04.26 12:16:55,9745e495711973b6dbe50dde,삼산회관(판교유스페이스점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505914576,2023.04.26 12:17:04,d71cb80d49ea2cce53bf8fb4,삼산회관(판교유스페이스점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685356232,2023.04.26 12:17:08,de10e2c48812dd050823c272,버거킹(판교유스페이스),쿠폰,승인,11200,11200,넥슨코리아 식권 (월~금)
202304263505914811,2023.04.26 12:17:13,11b13430ac78a05bced23983,삼산회관(판교유스페이스점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505914940,2023.04.26 12:17:18,2176040aadf55e1ea488af2c,삼산회관(판교유스페이스점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685356441,2023.04.26 12:17:49,ab54b4762bd0e5e69a246d64,탄멘센야,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505915867,2023.04.26 12:17:54,ef3ca103656aa1955de703e7,삼산회관(판교유스페이스점),포인트복합결제,승인,14000,12000,넥슨코리아 식권 (월~금)
202304263505916352,2023.04.26 12:18:14,e263e697c99b238043a78b37,(주)엔바이콘 판교순대,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685356572,2023.04.26 12:18:15,e56ce4533cd05dd23d5f0be1,탄멘센야,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505916560,2023.04.26 12:18:21,a627fde781f8b0e7a8c7da77,(주)엔바이콘 판교순대,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505916758,2023.04.26 12:18:27,4f29cccb0a73b4c55d526b4f,킨파,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505916938,2023.04.26 12:18:34,20e3d82ac868dd2d9dee4a38,(주)엔바이콘 판교순대,쿠폰,승인,8600,8600,넥슨코리아 식권 (월~금)
202304263505916983,2023.04.26 12:18:35,7991f3faeac37f05bf19f4fd,킨파,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505917194,2023.04.26 12:18:43,16ad2bc0162e277e2fe0df23,토속상황삼계탕,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505917517,2023.04.26 12:18:54,fa80b0e6cb1bbfb72e7b051b,토속상황삼계탕,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505917582,2023.04.26 12:18:56,4507a58d0ebd310c74157438,(주)엔바이콘 판교순대,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505917690,2023.04.26 12:19:01,36e017357e9e5d5977a0b780,조마루감자탕(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685356835,2023.04.26 12:19:01,95c9e3ef640e2992fa7fc3a5,버거킹(판교유스페이스),쿠폰,승인,8600,8600,넥슨코리아 식권 (월~금)
202304263505917727,2023.04.26 12:19:02,adac7e377dd86623365abfb3,토속상황삼계탕,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505917802,2023.04.26 12:19:05,327e872e9315b6067b222541,(주)엔바이콘 판교순대,쿠폰,승인,7800,7800,넥슨코리아 식권 (월~금)
202304263505918467,2023.04.26 12:19:30,c6ed804e53871da4cbb9b482,조마루감자탕(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685357028,2023.04.26 12:19:36,519c35deca5538469cf3e21b,탄멘센야,포인트복합결제,승인,12800,12000,넥슨코리아 식권 (월~금)
202304263505918691,2023.04.26 12:19:39,3cdc045502df33fe41359345,조마루감자탕(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505918887,2023.04.26 12:19:47,6da8565a0ec174490fe7d601,조마루감자탕(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505919082,2023.04.26 12:19:54,e197086970746a6aae33878d,도원참치(판교본점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685357162,2023.04.26 12:20:01,28e2055bd567e31a504e21f9,탄멘센야,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505919734,2023.04.26 12:20:18,f88423beb046cef132411453,슈퍼타이(판교테크노벨리점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505920137,2023.04.26 12:20:31,cee9535a6e6f4f2e53748fe0,슈퍼타이(판교테크노벨리점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685357328,2023.04.26 12:20:31,9fe5d6b1d89e65ea20e9d744,오니기리와이규동(판교테크노밸리점)_KIOSK,포인트복합결제,승인,11000,11000,넥슨코리아 식권 (월~금)
202304263505920501,2023.04.26 12:20:45,9d100d7cd9335837c4dbc947,슈퍼타이(판교테크노벨리점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505920698,2023.04.26 12:20:52,a9390443dbb7d75ce09dfd16,슈퍼타이(판교테크노벨리점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505920677,2023.04.26 12:20:52,7c8f776098046c64efeea092,미메이라,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505920916,2023.04.26 12:21:01,e8fbb6865da3c912d560259b,미메이라,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505921111,2023.04.26 12:21:08,62f1d9c26323861a7459a764,미메이라,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685357536,2023.04.26 12:21:08,5dcfb76976bf577900b81179,오니기리와이규동(판교테크노밸리점)_KIOSK,포인트복합결제,승인,13000,12000,넥슨코리아 식권 (월~금)
202304263505921560,2023.04.26 12:21:25,4d936a8dae21dfdb5da12247,오투닭갈비부대찌개(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505921699,2023.04.26 12:21:30,ee3dcc4a1e9e3b2b542fbf52,더 집밥,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505921796,2023.04.26 12:21:34,2e0fe3a4875595338fb367cc,오투닭갈비부대찌개(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505921925,2023.04.26 12:21:38,0199ba96402affe752f49456,더 집밥,쿠폰,승인,11000,11000,넥슨코리아 식권 (월~금)
202304263505922059,2023.04.26 12:21:43,b35a97c557e2c4d411856c10,(주)엔바이콘 판교순대,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505922206,2023.04.26 12:21:48,886bfa93faf503c41b0aafaf,커먼키친,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685357787,2023.04.26 12:21:53,1a294c3b82d23a48d7b60233,오니기리와이규동(판교테크노밸리점)_KIOSK,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505922608,2023.04.26 12:22:02,198d134baf111d33472d55ad,커먼키친,포인트복합결제,승인,24000,12000,넥슨코리아 식권 (월~금)
202304263505922677,2023.04.26 12:22:04,1e6915aeeadbd3040b5382d5,(주)엔바이콘 판교순대,쿠폰,승인,9350,9350,넥슨코리아 식권 (월~금)
202304263505923714,2023.04.26 12:22:43,3bcb0d66f1de52ab620d87fc,(주)엔바이콘 판교순대,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685358067,2023.04.26 12:22:45,22a80e5b5285db93718eb695,퀴즈노스(판교테크노밸리점),쿠폰,승인,11900,11900,넥슨코리아 식권 (월~금)
202304263505924058,2023.04.26 12:22:55,76aed4ad24fd87798705ad37,(주)엔바이콘 판교순대,쿠폰,승인,11400,11400,넥슨코리아 식권 (월~금)
202304263505924347,2023.04.26 12:23:04,2262e16996899d6feabfe0d3,진차이객잔,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505924503,2023.04.26 12:23:09,5002de5bd48ff876907dbf50,신라마라탕(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505924645,2023.04.26 12:23:14,e8c934d0ccd7f3064c607416,진차이객잔,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505924660,2023.04.26 12:23:15,cb9910353b0afabda9ed29c0,이황식당,카드복합결제,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505924838,2023.04.26 12:23:22,e516a1b72fcbd34fa4767a41,진차이객잔,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685358386,2023.04.26 12:23:39,f6123df089916bb3c085bf7d,버거킹(판교유스페이스),쿠폰,승인,11500,11500,넥슨코리아 식권 (월~금)
202304263505925455,2023.04.26 12:23:43,f9a2931a2a5212d5ba8f209d,신라마라탕(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685358419,2023.04.26 12:23:45,37feb08223ab768a77c482c1,버거킹(판교유스페이스),쿠폰,승인,11600,11600,넥슨코리아 식권 (월~금)
2023042685358505,2023.04.26 12:24:00,acb4f9dbcbf385a951bb4e34,버거킹(판교유스페이스),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505926196,2023.04.26 12:24:11,b6fe8f281c7257ab3c79add7,빨간모자피자(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505926783,2023.04.26 12:24:33,481236ff5f915ed432ff3444,조마루감자탕(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505926869,2023.04.26 12:24:36,36282f42270b9bd8af815f1a,됐소(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505927035,2023.04.26 12:24:41,517ecb10ff6c174eb4c54072,조마루감자탕(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505927143,2023.04.26 12:24:45,5013ba91fab11600c0218dd5,신라마라탕(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505927291,2023.04.26 12:24:51,a4820b7d4df6d627a0a87241,조마루감자탕(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505927320,2023.04.26 12:24:52,682ee697e7e316537976feef,됐소(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505927530,2023.04.26 12:24:59,0cb5d99f23e67112bc36887f,조마루감자탕(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505928096,2023.04.26 12:25:18,f9d2c7103faef224b6cc6f2b,신라마라탕(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685358950,2023.04.26 12:25:25,14a5a7040fa6869557704c3b,써브웨이(판교테크노밸리점),쿠폰,승인,11900,11900,넥슨코리아 식권 (월~금)
202304263505929101,2023.04.26 12:25:54,79ae8701782848ec202d176f,빨간모자피자(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505929752,2023.04.26 12:26:18,57792a5164cdd7faefbd1c7f,신라마라탕(판교점),쿠폰,승인,11800,11800,넥슨코리아 식권 (월~금)
2023042685359377,2023.04.26 12:26:50,074645da8621acd91a979c8c,버거킹(판교유스페이스),포인트복합결제,승인,12100,12000,넥슨코리아 식권 (월~금)
202304263505930914,2023.04.26 12:26:58,c95397f7c2156585d3703e0c,(주)엔바이콘 하이포크,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505931046,2023.04.26 12:27:02,b8fef6eb1b93edd9c3fbfb7a,(주)엔바이콘 순우가,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505931233,2023.04.26 12:27:09,9ab55da3b36b3236b02b753b,(주)엔바이콘 하이포크,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505931298,2023.04.26 12:27:11,a553b265558eaa16de8d1ecf,신라마라탕(판교점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505931557,2023.04.26 12:27:19,cf5eb5c11791c8a65150f3bc,(주)엔바이콘 하이포크,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505931774,2023.04.26 12:27:26,ebe5d127f19538e868af7425,(주)엔바이콘 하이포크,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505931836,2023.04.26 12:27:29,45845e7c1267184045dfb8e4,이황식당,카드복합결제,승인,10500,10500,넥슨코리아 식권 (월~금)
202304263505931996,2023.04.26 12:27:34,978e2fdb5fc93f345c0ab874,(주)엔바이콘 하이포크,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505932241,2023.04.26 12:27:43,cd480011087607567f71c2fc,(주)엔바이콘 하이포크,쿠폰,승인,4800,4800,넥슨코리아 식권 (월~금)
2023042685359689,2023.04.26 12:27:48,d2d28ca29e0228da60d34fe4,써브웨이(판교테크노밸리점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505933062,2023.04.26 12:28:12,2b84071404f65b0ae5f54733,삼산회관(판교유스페이스점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
2023042685359869,2023.04.26 12:28:20,da2b73aeee61ccfe95f7bc3c,칠리셔스(Chilicious),쿠폰,승인,11000,11000,넥슨코리아 식권 (월~금)
202304263505933370,2023.04.26 12:28:22,a59664d9c380b72c3c5c5651,삼산회관(판교유스페이스점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505933541,2023.04.26 12:28:30,2dbb7b8eb40b14f81675a976,삼산회관(판교유스페이스점),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505933895,2023.04.26 12:28:43,bccdc0708052f9088a67a563,삼산회관(판교유스페이스점),포인트복합결제,승인,16000,12000,넥슨코리아 식권 (월~금)
2023042685360005,2023.04.26 12:28:45,7c8d4ff2ba564844b30f9d50,칠리셔스(Chilicious),쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505934262,2023.04.26 12:28:56,011bee1b159ed8aad1bae5c9,최고야 전국5대짬뽕,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505934444,2023.04.26 12:29:02,0813a70f08a2c53af5b1ec92,소호면가 ,쿠폰,승인,11000,11000,넥슨코리아 식권 (월~금)
202304263505934741,2023.04.26 12:29:11,b0710819bcad8a0c1796f9bb,소호면가 ,쿠폰,승인,11000,11000,넥슨코리아 식권 (월~금)
202304263505934939,2023.04.26 12:29:19,9e3c1c5d4703ce73028f6cff,(주)엔바이콘 순우가,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505934931,2023.04.26 12:29:19,8ede2edd93d18d073981c7d9,최고야 전국5대짬뽕,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505935244,2023.04.26 12:29:30,34dc1c872e3d811d46ecd21f,최고야 전국5대짬뽕,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505935514,2023.04.26 12:29:40,5cf0bb22356a1be176a4fb08,(주)엔바이콘 순우가,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505935607,2023.04.26 12:29:44,07f2b5539315f6f99a137a6f,최고야 전국5대짬뽕,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505935927,2023.04.26 12:29:54,072d346143089ff233911db3,최고야 전국5대짬뽕,쿠폰,승인,2000,2000,넥슨코리아 식권 (월~금)
202304263505936558,2023.04.26 12:30:18,25e16d284f46a81277be51fa,(주)엔바이콘 판교순대,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505936953,2023.04.26 12:30:32,84423e39e4df8ccd622b4551,(주)엔바이콘 판교순대,쿠폰,승인,8250,8250,넥슨코리아 식권 (월~금)
202304263505938930,2023.04.26 12:31:42,f8e943b7ed8a991ff29be1ec,(주)엔바이콘 판교순대,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505939276,2023.04.26 12:31:55,2c8c40eaddb3d4004f6100b6,(주)엔바이콘 판교순대,쿠폰,승인,9100,9100,넥슨코리아 식권 (월~금)
202304263505940109,2023.04.26 12:32:26,90aeadc99b789c4ca18c297f,카츠소당,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505940260,2023.04.26 12:32:32,652592578f1eb98a0b226a6d,(주)엔바이콘 교소바,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505940282,2023.04.26 12:32:33,0bd8998a19ce8f15e5fccad9,카츠소당,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
202304263505940426,2023.04.26 12:32:39,4531b61d56e6ee5358f9625b,카츠소당,쿠폰,승인,11500,11500,넥슨코리아 식권 (월~금)
202304263505940454,2023.04.26 12:32:40,8a027d5a5e65803add06cc16,(주)엔바이콘 교소바,쿠폰,승인,12000,12000,넥슨코리아 식권 (월~금)
